Opportunity ID,Lost Stage,Country,Close Stage,Channel,Drop,Gender,Close Date,Campus,Interest,Format
0065J000009DnIz,Personal Interview,Spain,Closed lost,Direct,False,Male,2022-01-10,BCN,WD,FT
0065J000009DqOW,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-01-11,RMT,WD,FT
0065J000009Dyar,,Spain,Paid Deposit,Direct,False,Male,2022-02-07,BCN,WD,PT
0065J000009Dzhj,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-02-10,BCN,WD,FT
0065J000009E1Hy,,Spain,Paid Deposit,Paid Search,True,Female,2022-01-04,BCN,DA,PT
0065J000009E1VR,Technical Interview,Spain,Closed lost,,False,Female,2022-02-14,BCN,UX,PT
0065J000009E2EM,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-03-14,BCN,UX,PT
0065J000009E2Gr,Technical Interview,Spain,Closed lost,Direct,False,Female,2022-01-11,BCN,WD,PT
0065J000009E3Hc,Technical Interview,Spain,Closed lost,,False,,2022-01-11,BCN,WD,FT
0065J000009E4g9,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-02-25,BCN,DA,FT
0065J000009E6gV,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-01-07,BCN,UX,FT
0065J000009E7V4,,Spain,Paid Deposit,Paid Search,False,Male,2022-02-01,BCN,DA,PT
0065J000009E7oz,,Spain,Paid Deposit,Direct,False,Male,2022-02-15,BCN,WD,FT
0065J000009E7ry,Personal Interview,Iraq,Closed lost,Organic Search,False,Male,2022-01-31,BCN,UX,FT
0065J000009EBZL,,Spain,Closed lost,Direct,False,Female,2022-02-09,BCN,DA,PT
0065J000009ECCN,Re-applied,Spain,Closed lost,Paid Search,False,Female,2022-01-31,BCN,WD,FT
0065J000009ECs1,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-02-15,BCN,UX,FT
0065J000009EEvW,,Spain,Paid Deposit,Paid Search,False,Male,2022-01-27,BCN,WD,PT
0065J000009EF4n,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-02-14,BCN,UX,FT
0065J000009EFC3,,Spain,Paid Deposit,Referral,False,Female,2022-02-18,BCN,DA,PT
0065J000009EGZY,,Spain,Paid Deposit,Paid Search,False,Male,2022-01-24,RMT,WD,FT
0065J000009EHYR,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-04-08,MAD,DA,PT
0065J000009EHcJ,,Spain,Paid Deposit,Organic Search,False,Male,2022-02-21,BCN,WD,FT
0065J000009EICq,Personal Interview,Spain,Closed lost,Referral,False,,2022-02-04,RMT,WD,FT
0065J000009EIDy,,Spain,Closed lost,Organic Search,False,,2022-01-31,BCN,DA,PT
0065J000009EIHb,,Spain,ISA won on account,,False,Female,2022-02-08,BCN,WD,FT
0065J000009EIOc,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-02-14,RMT,DA,PT
0065J000009EKA8,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-02,BCN,UX,PT
0065J000009EKFI,,Spain,Paid Deposit,,False,Male,2022-02-10,BCN,DA,PT
0065J000009EKsy,Technical Interview,Spain,Closed lost,,False,Male,2022-04-14,BCN,DA,FT
0065J000009ELmV,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-01-26,RMT,UX,FT
0065J000009ELtM,Personal Interview,Spain,Closed lost,Paid Search,False,Male,2022-04-11,RMT,,FT
0065J000009EMD7,Personal Interview,Spain,Closed lost,,False,Male,2022-02-24,RMT,,PT
0065J000009EMdP,Personal Interview,Spain,Closed lost,Referral,False,,2022-01-31,RMT,,PT
0065J000009EMtS,Personal Interview,Spain,Closed lost,Paid Search,False,Male,2022-03-07,RMT,UX,PT
0065J000009EMyX,Personal Interview,Spain,Closed lost,Organic Search,False,Female,2022-01-28,BCN,DA,FT
0065J000009EOCr,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-02-14,RMT,DA,PT
0065J000009EOPH,,Spain,Paid Deposit,Referral,False,Male,2022-02-03,BCN,UX,FT
0065J000009EORI,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-04,BCN,UX,PT
0065J000009EPDo,Personal Interview,Spain,Closed lost,Referral,False,Male,2022-02-07,BCN,UX,PT
0065J000009EPTm,,Spain,Paid Deposit,,False,Male,2022-02-07,BCN,WD,FT
0065J000009EQyQ,,Norway,Paid Deposit,,False,Male,2022-02-21,BCN,WD,FT
0065J000009ESlb,Personal Interview,Serbia,Closed lost,Organic Search,False,,2022-03-07,BCN,DA,FT
0065J000009ESmo,,Spain,Paid Deposit,Paid Search,True,Female,2022-02-02,BCN,WD,FT
0065J000009EV0w,Technical Interview,Spain,Closed lost,Referral,False,Female,2022-02-24,BCN,UX,PT
0065J000009EV66,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-02-25,BCN,DA,PT
0065J000009EVAS,,Spain,ISA won on account,Paid Search,False,Male,2022-03-15,BCN,WD,FT
0065J000009EXve,,Spain,Paid Deposit,Direct,False,Male,2022-02-11,RMT,WD,FT
0065J000009EYqo,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-04-20,BCN,WD,PT
0065J000009EZj0,Student Agreement,Spain,Closed lost,Other,False,Male,2022-04-22,BCN,,PT
0065J000009EaC2,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2022-03-07,BCN,UX,PT
0065J000009EaH7,,Spain,ISA won on account,Direct,False,Male,2022-03-04,BCN,WD,PT
0065J000009EaMg,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-03-04,BCN,UX,FT
0065J000009EaYI,Personal Interview,Spain,Closed lost,Social,False,Male,2022-02-03,RMT,WD,PT
0065J000009EbCN,Technical Interview,Spain,Closed lost,,False,Male,2022-03-16,BCN,WD,FT
0065J000009Eblh,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-03-14,BCN,WD,PT
0065J000009EboH,,Argentina,Paid Deposit,,True,Male,2022-02-28,MAD,WD,FT
0065J000009EciX,,Spain,Paid Deposit,Organic Search,False,Female,2022-02-10,RMT,WD,FT
0065J000009EdDj,,Spain,Paid Deposit,Organic Search,False,Male,2022-02-15,BCN,WD,PT
0065J000009EdUQ,,Spain,Paid Deposit,,False,Male,2022-02-17,BCN,WD,FT
0065J000009Edhe,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-11,BCN,UX,FT
0065J000009Ef1h,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-04-20,RMT,WD,FT
0065J000009EfAe,Personal Interview,Spain,Closed lost,,False,,2022-02-10,RMT,WD,FT
0065J000009EgO6,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-04,BCN,WD,FT
0065J000009EgUJ,Personal Interview,Spain,Closed lost,Organic Search,False,Female,2022-02-10,RMT,WD,FT
0065J000009Egpg,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-03-03,BCN,WD,FT
0065J000009EiHb,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-03,MAD,UX,FT
0065J000009EiKG,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-04-14,RMT,WD,PT
0065J000009EjtH,Technical Interview,Peru,Closed lost,Organic Search,False,Male,2022-02-21,MAD,UX,PT
0065J000009EkPw,,Spain,Paid Deposit,Paid Search,False,Female,2022-02-21,BCN,DA,PT
0065J000009Ekom,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-03-16,BCN,WD,FT
0065J000009Ekrb,,Spain,Paid Deposit,,False,Male,2022-02-28,BCN,DA,FT
0065J000009ElNu,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-11,BCN,DA,FT
0065J000009En17,,Spain,ISA won on account,Paid Search,False,Male,2022-03-18,BCN,WD,FT
0065J000009En9u,,Spain,ISA won on account,Organic Search,False,Female,2022-02-17,RMT,UX,FT
0065J000009EoZt,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2022-02-21,BCN,WD,FT
0065J000009EpzJ,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-02-24,RMT,WD,PT
0065J000009Eq6o,,Spain,ISA won on account,Paid Search,False,Male,2022-03-23,MAD,WD,FT
0065J000009EqKW,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-02-28,MAD,,PT
0065J000009ErUt,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-17,BCN,UX,PT
0065J000009EsTd,,Spain,ISA won on account,Organic Search,False,Male,2022-03-08,BCN,WD,FT
0065J000009EsXG,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-03,MAD,WD,FT
0065J000009EtDC,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-28,RMT,WD,FT
0065J000009Etdt,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-03-30,RMT,DA,PT
0065J000009EuEg,Personal Interview,Spain,Closed lost,Other,False,,2022-02-14,RMT,DA,PT
0065J000009Eue2,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-03-16,RMT,DA,FT
0065J000009Ewhh,,Spain,Paid Deposit,Direct,False,Female,2022-02-25,RMT,WD,FT
0065J000009ExDJ,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-02-24,MAD,DA,FT
0065J000009ExNP,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-03-04,BCN,WD,FT
0065J000009Ey2I,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-02-28,RMT,UX,FT
0065J000009EyEd,,Spain,Paid Deposit,Paid Search,False,Female,2022-02-28,RMT,WD,FT
0065J000009EzOO,,Spain,Paid Deposit,Paid Search,False,Male,2022-04-05,RMT,WD,FT
0065J000009F0DM,Technical Interview,Spain,Closed lost,Email,False,Male,2022-04-07,BCN,WD,FT
0065J000009F0QB,,Spain,Paid Deposit,,False,Male,2022-03-02,MAD,DA,FT
0065J000009F2G7,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-04-11,BCN,WD,PT
0065J000009F4HK,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-03-30,RMT,DA,PT
0065J000009F4fx,,Spain,Paid Deposit,Organic Search,False,Female,2022-03-02,MAD,WD,PT
0065J000009F4ic,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-03-14,MAD,,FT
0065J000009F5p0,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-30,RMT,WD,PT
0065J000009F6IR,Re-applied,India,Closed lost,Organic Search,False,Male,2022-02-24,BCN,UX,FT
0065J000009F6aV,,Spain,Paid Deposit,,True,Male,2022-03-30,BCN,WD,FT
0065J000009F6dP,Personal Interview,Spain,Closed lost,Email,False,,2022-03-09,MAD,UX,FT
0065J000009F6it,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-04-11,MAD,DA,PT
0065J000009F82u,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-04-11,MAD,DA,PT
0065J000009F9m5,Personal Interview,Spain,Closed lost,,False,,2022-03-07,MAD,WD,FT
0065J000009FBeR,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-02,MAD,UX,FT
0065J000009FBrQ,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-14,BCN,DA,PT
0065J000009FBtv,,Spain,Paid Deposit,Paid Search,False,Female,2022-02-28,MAD,WD,FT
0065J000009FDMX,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-30,BCN,DA,FT
0065J000009FEHb,,Spain,Paid Deposit,Organic Search,False,Female,2022-03-01,MAD,WD,FT
0065J000009FEt6,Technical Interview,Spain,Closed lost,Referral,False,Male,2022-04-14,BCN,,FT
0065J000009FFSX,Personal Interview,Spain,Closed lost,,False,,2022-03-07,MAD,WD,FT
0065J000009FGKk,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-04-20,BCN,WD,FT
0065J000009FGXK,,Spain,Paid Deposit,,False,Male,2022-03-07,RMT,DA,FT
0065J000009FH9d,,Spain,ISA won on account,,False,Male,2022-03-31,MAD,WD,FT
0065J000009FHjb,,Spain,Paid Deposit,Direct,False,Male,2022-03-11,BCN,WD,PT
0065J000009FHkK,,Spain,ISA won on account,Paid Search,False,Male,2022-03-03,MAD,WD,FT
0065J000009FIIl,Technical Interview,Spain,Closed lost,,False,Male,2022-03-14,MAD,DA,PT
0065J000009FJ9h,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-07,MAD,UX,FT
0065J000009FJJh,Personal Interview,Spain,Closed lost,Direct,False,Male,2022-03-07,MAD,WD,FT
0065J000009FJxM,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-10,RMT,WD,FT
0065J000009FKhU,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-04-20,MAD,DA,PT
0065J000009FL6J,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-03-30,RMT,WD,PT
0065J000009FMTE,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-04-20,MAD,DA,FT
0065J000009FMza,Student Agreement,Costa Rica,Closed lost,Organic Search,False,Female,2022-04-20,MAD,UX,FT
0065J000009FO3c,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-14,BCN,UX,FT
0065J000009FOM0,Student Agreement,Spain,Closed lost,Social,False,Female,2022-03-11,BCN,UX,PT
0065J000009FOTG,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-11,MAD,UX,FT
0065J000009FPuZ,,Spain,ISA won on account,Paid Search,False,Female,2022-03-28,RMT,WD,FT
0065J000009FQ8q,,Spain,Paid Deposit,Paid Search,False,Female,2022-03-19,RMT,WD,PT
0065J000009FS0y,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-16,MAD,DA,FT
0065J000009FSrd,Personal Interview,Spain,Closed lost,Email,False,,2022-04-14,RMT,,PT
0065J000009FSxw,Re-applied,Spain,Closed lost,Organic Search,False,,2022-03-16,MAD,WD,FT
0065J000009FSzT,,Spain,Paid Deposit,,False,Male,2022-03-09,RMT,WD,FT
0065J000009FTMw,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-03-30,RMT,WD,PT
0065J000009FTPH,,Spain,Paid Deposit,Paid Search,False,Female,2022-03-09,BCN,WD,FT
0065J000009FUNK,Personal Interview,Spain,Closed lost,Direct,False,Female,2022-03-09,RMT,UX,FT
0065J000009FV1F,,Spain,ISA won on account,Paid Search,False,Male,2022-03-24,RMT,DA,PT
0065J000009FWIW,Personal Interview,Spain,Closed lost,Direct,False,,2022-04-20,BCN,WD,FT
0065J000009FXal,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-15,MAD,DA,PT
0065J000009FXyn,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-04-07,BCN,WD,FT
0065J000009FYSE,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-03-14,MAD,DA,FT
0065J000009Fa4d,,Spain,Paid Deposit,,False,Male,2022-03-29,RMT,UX,FT
0065J000009FaK6,Technical Interview,Spain,Closed lost,,False,Male,2022-04-20,MAD,UX,PT
0065J000009Fb0W,,Spain,Paid Deposit,Organic Search,False,Female,2022-03-30,RMT,WD,FT
0065J00000AwWL2,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-22,BCN,DA,PT
0065J00000AwWNX,,Spain,Paid Deposit,Direct,False,Male,2022-03-17,MAD,WD,PT
0065J00000AwWX3,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-16,RMT,WD,PT
0065J00000AwWuv,Personal Interview,Spain,Closed lost,,False,Female,2022-04-20,MAD,WD,PT
0065J00000AwX55,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-04-05,MAD,WD,FT
0065J00000AwX89,Technical Interview,Spain,Closed lost,Email,False,Female,2022-04-20,MAD,WD,FT
0065J00000AwaGo,Re-applied,Spain,Closed lost,Email,False,Female,2022-03-17,BCN,DA,PT
0065J00000AwaJE,Personal Interview,Spain,Closed lost,Organic Search,False,Female,2022-04-20,BCN,DA,FT
0065J00000Awbpk,Technical Interview,Spain,Closed lost,,False,Male,2022-04-11,MAD,,FT
0065J00000Awk2R,Personal Interview,Spain,Closed lost,Other,False,,2022-03-29,BCN,DA,PT
0065J00000AwkC2,Personal Interview,Nigeria,Closed lost,Email,False,Male,2022-03-31,BCN,DA,FT
0065J00000AwlxJ,Technical Interview,Spain,Closed lost,Direct,False,Female,2022-04-20,MAD,UX,FT
0065J00000AwmEy,,Spain,Paid Deposit,Paid Search,False,Female,2022-03-31,RMT,WD,FT
0065J00000AwmSb,Technical Interview,Spain,Closed lost,,False,Male,2022-04-20,RMT,DA,FT
0065J00000AwmXv,Technical Interview,Spain,Closed lost,Direct,False,Female,2022-04-20,MAD,WD,FT
0065J00000Awmit,Technical Interview,Spain,Closed lost,,False,Male,2022-03-25,MAD,DA,FT
0065J00000AwmvO,Re-applied,Spain,Closed lost,,False,Female,2022-03-29,MAD,DA,PT
0065J00000AwnvK,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-04-20,RMT,DA,PT
0065J00000AwoZj,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-04-20,MAD,WD,FT
0065J00000Awp5p,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-04-01,BCN,DA,PT
0065J00000Awp77,,Germany,Paid Deposit,,False,Female,2022-04-05,BCN,UX,FT
0065J00000Awp9h,Personal Interview,United States,Closed lost,Organic Search,False,,2022-04-20,BCN,UX,FT
0065J00000AwrPT,,Spain,Paid Deposit,,False,Male,2022-04-02,BCN,UX,FT
0065J00000AwsQ3,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-04-20,RMT,WD,PT
0065J00000AwsSi,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-04-20,BCN,DA,FT
0065J00000Awtcl,Technical Interview,Spain,Closed lost,Other,False,Male,2022-04-20,RMT,WD,PT
0065J00000AwwJK,,Spain,Paid Deposit,,False,Male,2022-04-07,RMT,,FT
0065J00000Ax0rG,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-04-20,MAD,DA,FT
0065J00000Ax2Of,Technical Interview,Spain,Closed lost,,False,Female,2022-04-08,RMT,UX,PT
0065J00000Ax38n,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-04-11,MAD,WD,PT
0065J00000Ax5Fd,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-05-26,MAD,WD,PT
0065J00000Ax5JL,Personal Interview,Spain,Closed lost,Other,False,,2022-04-20,BCN,DA,PT
0065J00000Ax5a7,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-04-19,MAD,WD,PT
0065J00000Ax65o,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-05-18,MAD,WD,PT
0065J00000Ax7tV,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-05-09,MAD,DA,FT
0065J00000AxFHC,Student Agreement,Spain,Closed lost,Direct,False,Female,2022-04-27,BCN,WD,FT
0065J00000AxGEE,Student Agreement,Spain,Closed lost,Direct,False,Male,2022-04-27,MAD,DA,FT
0065J00000AxJbC,Technical Interview,Spain,Closed lost,Social,False,Male,2022-05-12,MAD,WD,PT
0065J00000AxLaL,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-04-28,MAD,DA,PT
0065J00000AxLiU,,Spain,Paid Deposit,Direct,False,Male,2022-04-29,RMT,DA,FT
0065J00000AxMed,Technical Interview,Spain,Closed lost,,False,Male,2022-05-09,BCN,DA,FT
0065J00000BQmrX,Re-applied,Spain,Closed lost,Direct,False,Female,2022-05-10,MAD,UX,PT
0065J00000BQwol,Technical Interview,Spain,Closed lost,,False,Male,2022-05-12,MAD,DA,PT
0065J00000DOXGx,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2023-05-15,RMT,DA,FT
0065J00000BmNL8,Personal Interview,France,Closed lost,Other,False,,2022-10-03,MAD,WD,FT
0065J00000DOfTy,Re-applied,Spain,Closed lost,,False,Male,2023-04-26,RMT,WD,FT
0065J00000BmvUY,Re-applied,Spain,Closed lost,Organic Search,False,,2022-11-08,MAD,WD,PT
0065J00000BmwmE,Re-applied,Spain,Closed lost,Organic Search,False,Male,2022-11-08,RMT,DA,PT
0065J00000CbPTE,,Spain,Paid Deposit,Organic Search,False,Male,2022-10-28,RMT,WD,FT
0065J00000CbTKu,Re-applied,Spain,Closed lost,,False,Male,2022-11-08,RMT,DA,FT
0065J00000CbTtB,,Spain,Paid Deposit,,False,Female,2022-11-10,MAD,UX,PT
0065J00000CbUoH,Student Agreement,Spain,Closed lost,,False,Male,2022-11-09,RMT,WD,PT
0065J00000CbUxT,Re-applied,Spain,Closed lost,,False,Female,2022-11-08,BCN,DA,FT
0065J00000CbV32,Student Agreement,Spain,Closed lost,Direct,False,Male,2022-11-10,RMT,WD,FT
0065J00000CbVj3,,Spain,Paid Deposit,Organic Search,True,Male,2022-10-31,RMT,WD,PT
0065J00000CbVtm,Student Agreement,Spain,Closed lost,,False,Male,2022-11-15,RMT,,PT
0065J00000CbWes,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-11-03,MAD,WD,FT
0065J00000CbZdE,,Spain,Paid Deposit,,False,Male,2022-11-21,BCN,DA,PT
0065J00000Cbkkn,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-11-14,RMT,,FT
0065J00000Cbnip,Personal Interview,Spain,Closed lost,,False,,2022-11-08,RMT,WD,PT
0065J00000Cbp2M,,Spain,Paid Deposit,Other,False,Male,2022-12-01,BCN,UX,FT
0065J00000CbqmR,,Spain,Paid Deposit,Organic Search,False,Male,2022-11-11,MAD,WD,PT
0065J00000Cbr9o,,Spain,Paid Deposit,Paid Search,False,Male,2022-11-16,MAD,DA,FT
0065J00000CbtR9,Technical Interview,Spain,Closed lost,Organic Search,False,,2022-11-22,BCN,DA,FT
0065J00000Cbxov,,Spain,Paid Deposit,,False,Male,2022-11-18,BCN,WD,FT
0065J00000CbxrV,Personal Interview,Spain,Closed lost,Other,False,,2022-11-22,RMT,WD,PT
0065J00000CbyJZ,,Spain,Paid Deposit,,False,Male,2022-11-28,MAD,UX,FT
0065J00000Cbywc,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-12-06,BCN,UX,FT
0065J00000Cbz7P,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-11-23,RMT,WD,FT
0065J00000Cc0vG,,Spain,Paid Deposit,Direct,False,Male,2022-11-22,MAD,DA,FT
0065J00000Cc0yF,,Spain,Paid Deposit,Paid Search,False,Female,2022-11-21,RMT,WD,FT
0065J00000Cc2B2,Technical Interview,Spain,Closed lost,Email,False,Female,2022-11-30,BCN,WD,FT
0065J00000Cc2CZ,Technical Interview,Spain,Closed lost,,False,Male,2022-11-24,RMT,WD,PT
0065J00000Cc3hY,,Spain,Paid Deposit,Organic Search,False,Female,2022-12-20,RMT,WD,PT
0065J00000Cc55a,,Spain,ISA won on account,Organic Search,False,Male,2022-11-25,MAD,WD,FT
0065J00000Cc5Kf,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-12-01,BCN,WD,FT
0065J00000Cc5Mg,Technical Interview,Spain,Closed lost,Organic Search,False,,2022-12-06,RMT,DA,FT
0065J00000Cc652,Re-applied,Spain,Closed lost,,False,Female,2022-12-07,MAD,DA,PT
0065J00000Cc6IL,,Spain,Paid Deposit,Paid Search,False,Female,2022-11-25,MAD,WD,PT
0065J00000Cc6NL,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-12-06,BCN,UX,FT
0065J00000Cc76u,Personal Interview,Spain,Closed lost,Paid Search,False,Male,2022-11-24,BCN,WD,PT
0065J00000Cc7Ju,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-12-06,RMT,DA,FT
0065J00000Cc81l,Personal Interview,Brazil,Closed lost,Social,False,,2022-11-25,BCN,DA,PT
0065J00000Cc81m,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-11-25,MAD,WD,FT
0065J00000Cc820,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-11-25,MAD,WD,FT
0065J00000Cc826,Personal Interview,Spain,Closed lost,,False,,2022-11-25,BCN,UX,FT
0065J00000Cc82K,Personal Interview,Spain,Closed lost,Social,False,,2022-11-25,RMT,,PT
0065J00000Cc85s,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2023-02-14,MAD,DA,FT
0065J00000Cc88m,,Spain,Paid Deposit,Paid Search,False,Female,2022-12-13,BCN,DA,PT
0065J00000Cc891,Technical Interview,Spain,Closed lost,Referral,False,Female,2022-12-16,RMT,DA,FT
0065J00000Cc9ah,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-12-01,MAD,UX,FT
0065J00000Cc9dC,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2023-01-19,MAD,WD,PT
0065J00000CcAU2,,Spain,Paid Deposit,Paid Search,False,Male,2023-03-08,MAD,DA,FT
0065J00000CcCDX,,Spain,Paid Deposit,Paid Search,False,Female,2022-12-06,BCN,DA,FT
0065J00000CcCDm,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-12-15,RMT,UX,PT
0065J00000CcCIm,,Spain,Paid Deposit,Paid Search,False,Male,2022-12-01,BCN,DA,FT
0065J00000CcDFt,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-12-07,MAD,WD,PT
0065J00000CcGB6,Student Agreement,Spain,Closed lost,Referral,False,Male,2022-12-23,BCN,WD,PT
0065J00000CcGSR,,Spain,Paid Deposit,Paid Search,False,Male,2022-12-09,MAD,DA,FT
0065J00000CcGhV,Technical Interview,Spain,Closed lost,Other,False,Male,2022-12-16,BCN,DA,PT
0065J00000CcIY6,Technical Interview,Spain,Closed lost,Other,False,Male,2023-01-02,MAD,WD,PT
0065J00000CcJJb,,Spain,Paid Deposit,Organic Search,False,Female,2022-12-20,MAD,WD,PT
0065J00000CcJNs,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2023-01-02,MAD,DA,PT
0065J00000CcJY2,,Spain,Paid Deposit,Organic Search,False,Female,2022-12-13,BCN,WD,FT
0065J00000CcJYC,,Spain,Paid Deposit,Direct,False,Female,2022-12-13,BCN,UX,FT
0065J00000CcLFM,Personal Interview,Spain,Closed lost,Email,False,,2022-12-15,RMT,UX,PT
0065J00000CcOL3,,Spain,Paid Deposit,Direct,False,Male,2022-12-20,MAD,DA,FT
0065J00000CcPIU,Technical Interview,Spain,Closed lost,Email,False,Male,2022-12-21,RMT,DA,PT
0065J00000CcPKQ,,Venezuela,Paid Deposit,Organic Search,False,Male,2022-12-16,MAD,WD,FT
0065J00000CcPPk,Student Agreement,Spain,Closed lost,Paid Search,False,Female,2023-01-05,BCN,WD,FT
0065J00000CcQRw,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2023-01-05,RMT,WD,FT
0065J00000CcQUq,Technical Interview,Spain,Closed lost,Other,False,Female,2023-01-05,RMT,WD,PT
0065J00000CcQVU,Technical Interview,Spain,Closed lost,Social,False,Female,2023-01-02,BCN,UX,FT
0065J00000CcT2B,Re-applied,Spain,Closed lost,,False,Female,2023-01-05,MAD,UX,FT
0065J00000CcUAd,,Spain,ISA won on account,Organic Search,False,Female,2023-01-24,RMT,WD,FT
0065J00000CcUCA,,Spain,Paid Deposit,Paid Search,False,Male,2022-12-28,MAD,WD,PT
0065J00000CcUDE,Technical Interview,Spain,Closed lost,Social,False,Female,2023-01-02,RMT,,FT
0065J00000CcUDm,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2022-12-20,MAD,DA,FT
0065J00000CcUEp,Personal Interview,Spain,Closed lost,Paid Search,False,,2023-01-05,MAD,WD,FT
0065J00000CcVFF,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2023-01-02,MAD,WD,FT
0065J00000CcXIG,Personal Interview,Spain,Closed lost,Organic Search,False,,2023-01-31,RMT,,PT
0065J00000CcXK7,,Spain,ISA won on account,Organic Search,False,Male,2022-12-28,MAD,DA,FT
